,Site,Year,potato_intensity,Lon,Lat,CPBA,CPBL,Month,tavg,tmin,tmax,category,Prop_potato,Day_in_Month
22839,42385,2011,0.082739067,-89.63539028,44.00019762,0.3,0,6,18.80000019,12,25.60000038,Potatoes,0.0718,20
22840,42386,2011,0.082739067,-89.63539028,44.00019762,0.1,0,6,18.80000019,12,25.60000038,Potatoes,0.0718,27
22841,42387,2011,0.082739067,-89.63539028,44.00019762,0,0,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0718,4
22842,42388,2011,0.082739067,-89.63539028,44.00019762,0,2.3,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0718,11
22843,42389,2011,0.082739067,-89.63539028,44.00019762,0.5,3,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0718,18
22844,42390,2011,0.082739067,-89.63539028,44.00019762,0.1,5.3,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0718,25
22845,42391,2011,0.082739067,-89.63539028,44.00019762,2.5,5.8,8,19.85000038,13.5,26.20000076,Potatoes,0.0718,1
22846,42392,2011,0.082739067,-89.63539028,44.00019762,4,0.6,8,19.85000038,13.5,26.20000076,Potatoes,0.0718,9
22847,42393,2011,0.082739067,-89.63539028,44.00019762,10,0.4,8,19.85000038,13.5,26.20000076,Potatoes,0.0718,16
22848,42394,2011,0.082739067,-89.63539028,44.00019762,2.4,2.5,8,19.85000038,13.5,26.20000076,Potatoes,0.0718,23
22849,42395,2011,0.082739067,-89.63539028,44.00019762,1,1,8,19.85000038,13.5,26.20000076,Potatoes,0.0718,29
22850,42420,2007,0.254163774,-89.63296761,44.17221048,0,0,5,13.69999957,6.599999905,20.79999924,Potatoes,0.125786164,30
22851,42421,2007,0.254163774,-89.63296761,44.17221048,0.3,0,6,18.70000029,11.80000019,25.60000038,Potatoes,0.125786164,5
22852,42422,2007,0.254163774,-89.63296761,44.17221048,0,0,6,18.70000029,11.80000019,25.60000038,Potatoes,0.125786164,11
22853,42423,2007,0.254163774,-89.63296761,44.17221048,0,0,6,18.70000029,11.80000019,25.60000038,Potatoes,0.125786164,18
22854,42424,2007,0.254163774,-89.63296761,44.17221048,0,0,6,18.70000029,11.80000019,25.60000038,Potatoes,0.125786164,25
22855,42425,2007,0.254163774,-89.63296761,44.17221048,0,0,7,21,14.5,27.5,Potatoes,0.125786164,2
22856,42426,2007,0.254163774,-89.63296761,44.17221048,0,2.6,7,21,14.5,27.5,Potatoes,0.125786164,9
22857,42427,2007,0.254163774,-89.63296761,44.17221048,0.1,0.4,7,21,14.5,27.5,Potatoes,0.125786164,17
22858,42428,2007,0.254163774,-89.63296761,44.17221048,0.1,1.7,7,21,14.5,27.5,Potatoes,0.125786164,23
22859,42429,2007,0.254163774,-89.63296761,44.17221048,0,0,7,21,14.5,27.5,Potatoes,0.125786164,30
22860,42430,2007,0.254163774,-89.63296761,44.17221048,0.3,0.2,8,19.75000048,13.30000019,26.20000076,Potatoes,0.125786164,6
22861,42431,2007,0.254163774,-89.63296761,44.17221048,0.9,0.2,8,19.75000048,13.30000019,26.20000076,Potatoes,0.125786164,13
22862,42432,2007,0.254163774,-89.63296761,44.17221048,1.9,1.9,8,19.75000048,13.30000019,26.20000076,Potatoes,0.125786164,20
22863,42433,2010,0.141043774,-89.63296761,44.17221048,0,0,5,13.69999957,6.599999905,20.79999924,Potatoes,0.123,25
22864,42434,2010,0.141043774,-89.63296761,44.17221048,0,0,6,18.70000029,11.80000019,25.60000038,Potatoes,0.123,2
22865,42435,2010,0.141043774,-89.63296761,44.17221048,0,0,6,18.70000029,11.80000019,25.60000038,Potatoes,0.123,8
22866,42436,2010,0.141043774,-89.63296761,44.17221048,0.5,0,6,18.70000029,11.80000019,25.60000038,Potatoes,0.123,15
22867,42437,2010,0.141043774,-89.63296761,44.17221048,0.1,0,6,18.70000029,11.80000019,25.60000038,Potatoes,0.123,22
22868,42438,2010,0.141043774,-89.63296761,44.17221048,0.2,0.5,6,18.70000029,11.80000019,25.60000038,Potatoes,0.123,29
22869,42439,2010,0.141043774,-89.63296761,44.17221048,0.2,2.1,7,21,14.5,27.5,Potatoes,0.123,6
22870,42440,2010,0.141043774,-89.63296761,44.17221048,0.3,2.6,7,21,14.5,27.5,Potatoes,0.123,13
22871,42441,2010,0.141043774,-89.63296761,44.17221048,1.3,7.3,7,21,14.5,27.5,Potatoes,0.123,20
22872,42442,2010,0.141043774,-89.63296761,44.17221048,2,1.6,7,21,14.5,27.5,Potatoes,0.123,27
22873,42443,2010,0.141043774,-89.63296761,44.17221048,12.2,9.4,8,19.75000048,13.30000019,26.20000076,Potatoes,0.123,3
22874,42444,2010,0.141043774,-89.63296761,44.17221048,3.7,2,8,19.75000048,13.30000019,26.20000076,Potatoes,0.123,10
22875,42445,2010,0.141043774,-89.63296761,44.17221048,1.5,0,8,19.75000048,13.30000019,26.20000076,Potatoes,0.123,17
22876,42446,2010,0.141043774,-89.63296761,44.17221048,3.9,1.3,8,19.75000048,13.30000019,26.20000076,Potatoes,0.123,24
22877,42447,2018,0.06942,-89.59798752,44.2424709,0,0,5,13.9000001,6.800000191,21,Potatoes,0.0621,17
22878,42448,2018,0.06942,-89.59798752,44.2424709,0,0,5,13.9000001,6.800000191,21,Potatoes,0.0621,30
22879,42449,2018,0.06942,-89.59798752,44.2424709,0,0,6,18.94999981,12.10000038,25.79999924,Potatoes,0.0621,6
22880,42450,2018,0.06942,-89.59798752,44.2424709,1.7,1,6,18.94999981,12.10000038,25.79999924,Potatoes,0.0621,13
22881,42451,2018,0.06942,-89.59798752,44.2424709,7,16.7,6,18.94999981,12.10000038,25.79999924,Potatoes,0.0621,20
22882,42452,2018,0.06942,-89.59798752,44.2424709,2.7,6,6,18.94999981,12.10000038,25.79999924,Potatoes,0.0621,27
22883,42453,2018,0.06942,-89.59798752,44.2424709,2.3,51.7,7,21.15000057,14.60000038,27.70000076,Potatoes,0.0621,3
22884,42454,2018,0.06942,-89.59798752,44.2424709,0.5,6.7,7,21.15000057,14.60000038,27.70000076,Potatoes,0.0621,12
22885,42455,2018,0.06942,-89.59798752,44.2424709,10.3,5.7,7,21.15000057,14.60000038,27.70000076,Potatoes,0.0621,19
22886,42456,2018,0.06942,-89.59798752,44.2424709,5,7.7,7,21.15000057,14.60000038,27.70000076,Potatoes,0.0621,26
22887,42457,2018,0.06942,-89.59798752,44.2424709,12.7,1,8,19.84999943,13.39999962,26.29999924,Potatoes,0.0621,2
22888,42458,2018,0.06942,-89.59798752,44.2424709,16.7,1.7,8,19.84999943,13.39999962,26.29999924,Potatoes,0.0621,9
22889,42459,2018,0.06942,-89.59798752,44.2424709,3.3,2.7,8,19.84999943,13.39999962,26.29999924,Potatoes,0.0621,15
22890,42460,2018,0.06942,-89.59798752,44.2424709,2.7,2,8,19.84999943,13.39999962,26.29999924,Potatoes,0.0621,22
22891,42461,2018,0.06942,-89.59798752,44.2424709,4.3,0.3,8,19.84999943,13.39999962,26.29999924,Potatoes,0.0621,30
22892,42462,2018,0.06942,-89.59798752,44.2424709,1,0,9,15.19999981,8.600000381,21.79999924,Potatoes,0.0621,6
22893,42477,2017,0.1705,-89.53512337,44.19039151,0,0,5,14.19999957,7.099999905,21.29999924,Potatoes,0.2242,9
22894,42478,2017,0.1705,-89.53512337,44.19039151,0,0,5,14.19999957,7.099999905,21.29999924,Potatoes,0.2242,31
22895,42479,2017,0.1705,-89.53512337,44.19039151,0,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.2242,7
22896,42480,2017,0.1705,-89.53512337,44.19039151,0.4,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.2242,14
22897,42481,2017,0.1705,-89.53512337,44.19039151,0,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.2242,21
22898,42482,2017,0.1705,-89.53512337,44.19039151,1,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.2242,28
22899,42483,2017,0.1705,-89.53512337,44.19039151,1.3,4.5,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2242,5
22900,42484,2017,0.1705,-89.53512337,44.19039151,0.5,14.3,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2242,12
22901,42485,2017,0.1705,-89.53512337,44.19039151,0.5,36.7,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2242,18
22902,42486,2017,0.1705,-89.53512337,44.19039151,0,5.7,7,21.1500001,14.69999981,27.60000038,Potatoes,0.2242,25
22903,42487,2017,0.1705,-89.53512337,44.19039151,3,7.3,8,20,13.60000038,26.39999962,Potatoes,0.2242,1
22904,42488,2017,0.1705,-89.53512337,44.19039151,19.7,12,8,20,13.60000038,26.39999962,Potatoes,0.2242,8
22905,42489,2017,0.1705,-89.53512337,44.19039151,9.3,1,8,20,13.60000038,26.39999962,Potatoes,0.2242,15
22906,42490,2017,0.1705,-89.53512337,44.19039151,2.7,3.5,8,20,13.60000038,26.39999962,Potatoes,0.2242,22
22907,42491,2017,0.1705,-89.53512337,44.19039151,0,0,8,20,13.60000038,26.39999962,Potatoes,0.2242,29
22908,42492,2017,0.1705,-89.53512337,44.19039151,1,0,9,15.34999991,8.800000191,21.89999962,Potatoes,0.2242,6
22909,42493,2016,0.1248,-89.58380217,44.26169601,0,0,5,13.9000001,6.800000191,21,Potatoes,0.1076,31
22910,42494,2016,0.1248,-89.58380217,44.26169601,1.2,0,6,18.94999981,12.10000038,25.79999924,Potatoes,0.1076,6
22911,42495,2016,0.1248,-89.58380217,44.26169601,1.7,0,6,18.94999981,12.10000038,25.79999924,Potatoes,0.1076,13
22912,42496,2016,0.1248,-89.58380217,44.26169601,1,3.5,6,18.94999981,12.10000038,25.79999924,Potatoes,0.1076,20
22913,42497,2016,0.1248,-89.58380217,44.26169601,1,8.7,6,18.94999981,12.10000038,25.79999924,Potatoes,0.1076,26
22914,42498,2016,0.1248,-89.58380217,44.26169601,1,3.5,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1076,4
22915,42499,2016,0.1248,-89.58380217,44.26169601,0.5,6,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1076,11
22916,425,2008,0.229911712,-89.58788604,44.01083914,0,0,5,14.05000019,7,21.10000038,Potatoes,0.0518,27
22917,4250,2009,0.263628861,-89.60296519,44.12106759,0,0,6,18.85000038,12,25.70000076,Potatoes,0.2306,1
22918,42500,2016,0.1248,-89.58380217,44.26169601,0.1,4.7,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1076,18
22919,42501,2016,0.1248,-89.58380217,44.26169601,5,5.7,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1076,25
22920,42502,2016,0.1248,-89.58380217,44.26169601,3.7,7.5,8,19.84999943,13.39999962,26.29999924,Potatoes,0.1076,1
22921,42503,2016,0.1248,-89.58380217,44.26169601,1,7,8,19.84999943,13.39999962,26.29999924,Potatoes,0.1076,8
22922,42504,2016,0.1248,-89.58380217,44.26169601,1.7,3,8,19.84999943,13.39999962,26.29999924,Potatoes,0.1076,15
22923,4251,2009,0.263628861,-89.60296519,44.12106759,0,0,6,18.85000038,12,25.70000076,Potatoes,0.2306,8
22924,4252,2009,0.263628861,-89.60296519,44.12106759,0.9,0,6,18.85000038,12,25.70000076,Potatoes,0.2306,15
22925,42529,2017,0.07278,-89.58368122,44.22709186,0,0,5,14.00000024,6.900000095,21.10000038,Potatoes,0.1343,9
22926,4253,2009,0.263628861,-89.60296519,44.12106759,3.6,2.4,6,18.85000038,12,25.70000076,Potatoes,0.2306,22
22927,42530,2017,0.07278,-89.58368122,44.22709186,0,0,5,14.00000024,6.900000095,21.10000038,Potatoes,0.1343,31
22928,42531,2017,0.07278,-89.58368122,44.22709186,1.7,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1343,7
22929,42532,2017,0.07278,-89.58368122,44.22709186,3.7,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1343,14
22930,42533,2017,0.07278,-89.58368122,44.22709186,4,1.1,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1343,21
22931,42534,2017,0.07278,-89.58368122,44.22709186,2.7,12,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1343,27
22932,42535,2017,0.07278,-89.58368122,44.22709186,1.3,7,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1343,5
22933,42536,2017,0.07278,-89.58368122,44.22709186,1,35,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1343,11
22934,42537,2017,0.07278,-89.58368122,44.22709186,7,10,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1343,18
22935,42538,2017,0.07278,-89.58368122,44.22709186,2.3,14,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1343,25
22936,42539,2017,0.07278,-89.58368122,44.22709186,2.3,4,8,19.94999981,13.5,26.39999962,Potatoes,0.1343,2
22937,4254,2009,0.263628861,-89.60296519,44.12106759,1,23.5,6,18.85000038,12,25.70000076,Potatoes,0.2306,28
22938,42540,2017,0.07278,-89.58368122,44.22709186,26,8.7,8,19.94999981,13.5,26.39999962,Potatoes,0.1343,8
22939,42541,2017,0.07278,-89.58368122,44.22709186,23.3,2,8,19.94999981,13.5,26.39999962,Potatoes,0.1343,15
22940,42542,2017,0.07278,-89.58368122,44.22709186,5,1,8,19.94999981,13.5,26.39999962,Potatoes,0.1343,22
22941,42543,2015,0.15376,-89.58031621,44.19054013,0,0,5,14.05000019,7,21.10000038,Potatoes,0.1407,19
22942,42544,2015,0.15376,-89.58031621,44.19054013,0,0,5,14.05000019,7,21.10000038,Potatoes,0.1407,27
22943,42545,2015,0.15376,-89.58031621,44.19054013,0,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1407,2
22944,42546,2015,0.15376,-89.58031621,44.19054013,0.5,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1407,9
22945,42547,2015,0.15376,-89.58031621,44.19054013,0.5,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1407,16
22946,42548,2015,0.15376,-89.58031621,44.19054013,1,1,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1407,23
22947,42549,2015,0.15376,-89.58031621,44.19054013,1.5,4,6,19.04999972,12.19999981,25.89999962,Potatoes,0.1407,29
22948,4255,2009,0.263628861,-89.60296519,44.12106759,1,12.5,7,21.05000019,14.60000038,27.5,Potatoes,0.2306,5
22949,42550,2015,0.15376,-89.58031621,44.19054013,1,12.7,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1407,7
22950,42551,2015,0.15376,-89.58031621,44.19054013,0.5,3,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1407,13
22951,42552,2015,0.15376,-89.58031621,44.19054013,0.3,1.5,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1407,20
22952,42553,2015,0.15376,-89.58031621,44.19054013,2,4,7,21.1500001,14.69999981,27.60000038,Potatoes,0.1407,27
22953,42554,2015,0.15376,-89.58031621,44.19054013,2.3,1.3,8,19.89999962,13.5,26.29999924,Potatoes,0.1407,3
22954,42555,2015,0.15376,-89.58031621,44.19054013,3.7,5,8,19.89999962,13.5,26.29999924,Potatoes,0.1407,10
22955,4256,2009,0.263628861,-89.60296519,44.12106759,0.5,7.3,7,21.05000019,14.60000038,27.5,Potatoes,0.2306,12
22956,4257,2009,0.263628861,-89.60296519,44.12106759,0.5,1.5,7,21.05000019,14.60000038,27.5,Potatoes,0.2306,19
22957,42572,2018,0.10716,-89.63351322,44.05141512,0,0,6,18.69999981,11.89999962,25.5,Potatoes,0.0762,26
22958,42573,2018,0.10716,-89.63351322,44.05141512,0,0,7,21.05000019,14.60000038,27.5,Potatoes,0.0762,3
22959,42574,2018,0.10716,-89.63351322,44.05141512,0,0,7,21.05000019,14.60000038,27.5,Potatoes,0.0762,12
22960,42575,2018,0.10716,-89.63351322,44.05141512,0,0,7,21.05000019,14.60000038,27.5,Potatoes,0.0762,19
22961,42576,2018,0.10716,-89.63351322,44.05141512,0.3,0,7,21.05000019,14.60000038,27.5,Potatoes,0.0762,26
22962,42577,2018,0.10716,-89.63351322,44.05141512,0.7,0.3,8,19.75,13.39999962,26.10000038,Potatoes,0.0762,2
22963,42578,2018,0.10716,-89.63351322,44.05141512,1.2,4,8,19.75,13.39999962,26.10000038,Potatoes,0.0762,9
22964,42579,2018,0.10716,-89.63351322,44.05141512,1,2.3,8,19.75,13.39999962,26.10000038,Potatoes,0.0762,15
22965,4258,2009,0.263628861,-89.60296519,44.12106759,1,1,7,21.05000019,14.60000038,27.5,Potatoes,0.2306,26
22966,42580,2016,0.10592,-89.59458658,44.26192901,0,0,5,13.9000001,6.800000191,21,Potatoes,0.1142,31
22967,42581,2016,0.10592,-89.59458658,44.26192901,0,0,6,18.85000038,12,25.70000076,Potatoes,0.1142,6
22968,42582,2016,0.10592,-89.59458658,44.26192901,2.3,0,6,18.85000038,12,25.70000076,Potatoes,0.1142,13
22969,42583,2016,0.10592,-89.59458658,44.26192901,3.3,6.5,6,18.85000038,12,25.70000076,Potatoes,0.1142,20
22970,42584,2016,0.10592,-89.59458658,44.26192901,1,12.7,6,18.85000038,12,25.70000076,Potatoes,0.1142,26
22971,42585,2016,0.10592,-89.59458658,44.26192901,1.5,6.3,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1142,4
22972,42586,2016,0.10592,-89.59458658,44.26192901,0.4,5,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1142,11
22973,42587,2016,0.10592,-89.59458658,44.26192901,0.1,54.3,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1142,18
22974,42588,2016,0.10592,-89.59458658,44.26192901,2.3,5,7,21.20000029,14.69999981,27.70000076,Potatoes,0.1142,25
22975,42589,2016,0.10592,-89.59458658,44.26192901,8,13,8,19.84999943,13.39999962,26.29999924,Potatoes,0.1142,1
22976,4259,2009,0.263628861,-89.60296519,44.12106759,14,1,8,19.80000019,13.39999962,26.20000076,Potatoes,0.2306,4
22977,42590,2016,0.10592,-89.59458658,44.26192901,1.3,2.5,8,19.84999943,13.39999962,26.29999924,Potatoes,0.1142,8
22978,42591,2016,0.10592,-89.59458658,44.26192901,3,13,8,19.84999943,13.39999962,26.29999924,Potatoes,0.1142,15
22979,42592,2016,0.10592,-89.59458658,44.26192901,4,2.5,8,19.84999943,13.39999962,26.29999924,Potatoes,0.1142,22
22980,42593,2016,0.10592,-89.59458658,44.26192901,2.7,5,8,19.84999943,13.39999962,26.29999924,Potatoes,0.1142,29
22981,42594,2016,0.0627,-89.58492482,44.25797122,0.5,0,5,13.95000005,6.900000095,21,Potatoes,0.0926,31
22982,42595,2016,0.0627,-89.58492482,44.25797122,0.3,0,6,18.94999981,12.10000038,25.79999924,Potatoes,0.0926,6
22983,42596,2016,0.0627,-89.58492482,44.25797122,1.3,0,6,18.94999981,12.10000038,25.79999924,Potatoes,0.0926,13
22984,42597,2016,0.0627,-89.58492482,44.25797122,2.7,0,6,18.94999981,12.10000038,25.79999924,Potatoes,0.0926,20
22985,42598,2016,0.0627,-89.58492482,44.25797122,1,11,6,18.94999981,12.10000038,25.79999924,Potatoes,0.0926,26
22986,42599,2016,0.0627,-89.58492482,44.25797122,0.7,1.5,7,21.20000029,14.69999981,27.70000076,Potatoes,0.0926,4
22987,426,2008,0.229911712,-89.58788604,44.01083914,0,0,6,19.04999972,12.19999981,25.89999962,Potatoes,0.0518,2
22988,4260,2009,0.263628861,-89.60296519,44.12106759,5.3,1.4,8,19.80000019,13.39999962,26.20000076,Potatoes,0.2306,10
22989,42600,2016,0.0627,-89.58492482,44.25797122,0.3,3,7,21.20000029,14.69999981,27.70000076,Potatoes,0.0926,11
22990,42601,2016,0.0627,-89.58492482,44.25797122,0.1,6,7,21.20000029,14.69999981,27.70000076,Potatoes,0.0926,18
22991,42602,2016,0.0627,-89.58492482,44.25797122,1,1.3,7,21.20000029,14.69999981,27.70000076,Potatoes,0.0926,25
22992,42603,2016,0.0627,-89.58492482,44.25797122,2.7,2,8,19.84999943,13.39999962,26.29999924,Potatoes,0.0926,1
22993,42604,2018,0.10564,-89.59014669,44.19345008,0,0,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0839,3
22994,42605,2018,0.10564,-89.59014669,44.19345008,0,0,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0839,12
22995,42606,2018,0.10564,-89.59014669,44.19345008,0,0,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0839,19
22996,42607,2018,0.10564,-89.59014669,44.19345008,0,0,7,21.1500001,14.69999981,27.60000038,Potatoes,0.0839,26
22997,42608,2018,0.10564,-89.59014669,44.19345008,1,0,8,19.89999962,13.5,26.29999924,Potatoes,0.0839,2
22998,42609,2018,0.10564,-89.59014669,44.19345008,2.7,3,8,19.89999962,13.5,26.29999924,Potatoes,0.0839,9
22999,4261,2009,0.263628861,-89.60296519,44.12106759,0,0.2,8,19.80000019,13.39999962,26.20000076,Potatoes,0.2306,17
23000,42610,2018,0.10564,-89.59014669,44.19345008,2.3,15,8,19.89999962,13.5,26.29999924,Potatoes,0.0839,15
23001,42611,2018,0.10564,-89.59014669,44.19345008,1.7,16.3,8,19.89999962,13.5,26.29999924,Potatoes,0.0839,22
23002,4262,2015,0.0576,-89.60296519,44.12106759,0,0,5,14.00000024,6.900000095,21.10000038,Potatoes,0.1077,18
23003,42623,2014,0.09826,-89.50976716,44.17489161,0,0,5,14.05000019,7,21.10000038,Potatoes,0.108,27
23004,42624,2014,0.09826,-89.50976716,44.17489161,0,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.108,3
23005,42625,2014,0.09826,-89.50976716,44.17489161,0,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.108,10
23006,42626,2014,0.09826,-89.50976716,44.17489161,0,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.108,17
23007,42627,2014,0.09826,-89.50976716,44.17489161,0.3,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.108,24
23008,42628,2014,0.09826,-89.50976716,44.17489161,0.3,0.5,7,21.1500001,14.80000019,27.5,Potatoes,0.108,1
23009,42629,2014,0.09826,-89.50976716,44.17489161,0.7,1.3,7,21.1500001,14.80000019,27.5,Potatoes,0.108,8
23010,4263,2015,0.0576,-89.60296519,44.12106759,0,0,5,14.00000024,6.900000095,21.10000038,Potatoes,0.1077,27
23011,42630,2014,0.09826,-89.50976716,44.17489161,0.5,4,7,21.1500001,14.80000019,27.5,Potatoes,0.108,15
23012,42631,2014,0.09826,-89.50976716,44.17489161,0.8,3,7,21.1500001,14.80000019,27.5,Potatoes,0.108,22
23013,42632,2014,0.09826,-89.50976716,44.17489161,2.3,4,7,21.1500001,14.80000019,27.5,Potatoes,0.108,29
23014,42633,2014,0.09826,-89.50976716,44.17489161,2.7,14.3,8,19.94999981,13.60000038,26.29999924,Potatoes,0.108,5
23015,42634,2014,0.09826,-89.50976716,44.17489161,1,1.3,8,19.94999981,13.60000038,26.29999924,Potatoes,0.108,12
23016,42635,2014,0.09826,-89.50976716,44.17489161,1.7,0.5,8,19.94999981,13.60000038,26.29999924,Potatoes,0.108,19
23017,42636,2014,0.09826,-89.50976716,44.17489161,5,3.3,8,19.94999981,13.60000038,26.29999924,Potatoes,0.108,26
23018,42637,2014,0.09826,-89.50976716,44.17489161,0,0,9,15.30000019,8.899999619,21.70000076,Potatoes,0.108,2
23019,42638,2018,0.0871,-89.50976716,44.17489161,0,0,5,14.05000019,7,21.10000038,Potatoes,0.0746,30
23020,42639,2018,0.0871,-89.50976716,44.17489161,0,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.0746,6
23021,4264,2015,0.0576,-89.60296519,44.12106759,0.3,0,6,18.85000038,12,25.70000076,Potatoes,0.1077,2
23022,42640,2018,0.0871,-89.50976716,44.17489161,0,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.0746,13
23023,42641,2018,0.0871,-89.50976716,44.17489161,1.7,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.0746,20
23024,42642,2018,0.0871,-89.50976716,44.17489161,1.7,0,6,18.99999953,12.19999981,25.79999924,Potatoes,0.0746,27
23025,42643,2018,0.0871,-89.50976716,44.17489161,0.3,3.5,7,21.1500001,14.80000019,27.5,Potatoes,0.0746,3
23026,42644,2018,0.0871,-89.50976716,44.17489161,0.7,5.3,7,21.1500001,14.80000019,27.5,Potatoes,0.0746,12
23027,42645,2018,0.0871,-89.50976716,44.17489161,2,16.7,7,21.1500001,14.80000019,27.5,Potatoes,0.0746,19
23028,42646,2018,0.0871,-89.50976716,44.17489161,2.5,8,7,21.1500001,14.80000019,27.5,Potatoes,0.0746,26
23029,42647,2018,0.0871,-89.50976716,44.17489161,10.3,4.3,8,19.94999981,13.60000038,26.29999924,Potatoes,0.0746,2
23030,42648,2018,0.0871,-89.50976716,44.17489161,9.3,11,8,19.94999981,13.60000038,26.29999924,Potatoes,0.0746,9
23031,42649,2018,0.0871,-89.50976716,44.17489161,3.7,2.3,8,19.94999981,13.60000038,26.29999924,Potatoes,0.0746,15
23032,4265,2015,0.0576,-89.60296519,44.12106759,2.7,0,6,18.85000038,12,25.70000076,Potatoes,0.1077,9
23033,42650,2018,0.0871,-89.50976716,44.17489161,5,0.7,8,19.94999981,13.60000038,26.29999924,Potatoes,0.0746,22
23034,42651,2018,0.0871,-89.50976716,44.17489161,9,1,8,19.94999981,13.60000038,26.29999924,Potatoes,0.0746,30
23035,42652,2018,0.0871,-89.50976716,44.17489161,1.5,0,9,15.30000019,8.899999619,21.70000076,Potatoes,0.0746,6
23036,42653,2018,0.0871,-89.50976716,44.17489161,0.7,0,9,15.30000019,8.899999619,21.70000076,Potatoes,0.0746,12
23037,42654,2017,0.16998,-89.60125149,44.25819568,0,0,6,18.89999962,12,25.79999924,Potatoes,0.2438,7
23038,42655,2017,0.16998,-89.60125149,44.25819568,0,0,6,18.89999962,12,25.79999924,Potatoes,0.2438,14
23039,42656,2017,0.16998,-89.60125149,44.25819568,0,0,6,18.89999962,12,25.79999924,Potatoes,0.2438,21
23040,42657,2017,0.16998,-89.60125149,44.25819568,0,0,6,18.89999962,12,25.79999924,Potatoes,0.2438,28
23041,42658,2017,0.16998,-89.60125149,44.25819568,1,1,7,21.15000057,14.60000038,27.70000076,Potatoes,0.2438,5
23042,42659,2017,0.16998,-89.60125149,44.25819568,0.7,7.5,7,21.15000057,14.60000038,27.70000076,Potatoes,0.2438,11
23043,4266,2015,0.0576,-89.60296519,44.12106759,4.3,5.5,6,18.85000038,12,25.70000076,Potatoes,0.1077,16
23044,42660,2017,0.16998,-89.60125149,44.25819568,3,3.7,7,21.15000057,14.60000038,27.70000076,Potatoes,0.2438,18
23045,42661,2017,0.16998,-89.60125149,44.25819568,1.3,17.7,7,21.15000057,14.60000038,27.70000076,Potatoes,0.2438,25
23046,42662,2017,0.16998,-89.60125149,44.25819568,1.3,5.5,8,19.89999962,13.39999962,26.39999962,Potatoes,0.2438,1
23047,42663,2017,0.16998,-89.60125149,44.25819568,0,0,8,19.89999962,13.39999962,26.39999962,Potatoes,0.2438,8
23048,4267,2015,0.0576,-89.60296519,44.12106759,2.7,20,6,18.85000038,12,25.70000076,Potatoes,0.1077,23
23049,42677,2007,0.245132977,-89.54012374,44.18209089,0,0,5,14.19999957,7.099999905,21.29999924,Potatoes,0.078532236,30
23050,42678,2007,0.245132977,-89.54012374,44.18209089,3.3,0,6,19.1500001,12.30000019,26,Potatoes,0.078532236,5
23051,42679,2007,0.245132977,-89.54012374,44.18209089,2.1,7.2,6,19.1500001,12.30000019,26,Potatoes,0.078532236,12
23052,4268,2015,0.0576,-89.60296519,44.12106759,2,5.3,6,18.85000038,12,25.70000076,Potatoes,0.1077,30
23053,42680,2007,0.245132977,-89.54012374,44.18209089,0.5,0.8,6,19.1500001,12.30000019,26,Potatoes,0.078532236,19
